,course_id,semester,name,dept_id,department,credits,description,grading_method,gen_ed,core,sections,relationships.coreqs,relationships.prereqs,relationships.formerly,relationships.restrictions,relationships.additional_info,relationships.also_offered_as,relationships.credit_granted_for
65,AMST101,202308,Introduction American Studies,AMST,American Studies,3,"Introduces students to the interdisciplinary field of American Studies by examining concepts such as culture, identity, cultural practices, and globalization, as well as theories underlying these concepts. Engages key themes, especially constructions of difference and identity, cultures of everyday life, and America and the world.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP']]","['H', 'D']","['AMST101-0101', 'AMST101-0102', 'AMST101-0103', 'AMST101-0104', 'AMST101-FC01']",,,AMST201.,,,,AMST101 or AMST201.
66,AMST189C,202308,Martin Luther King Jr.,AMST,American Studies,3,"Examines the life and work of Martin Luther King, Jr. We immediately rethink the image of King who liberals and conservatives construct as a dreamer of better race relations. We engage the complexities of an individual, who articulated a moral compass of the nation, to explore racial justice in post-World War II America. This course gives special attention to King's post-1965 radicalism when he called for a reordering of American society, an end to the war in Vietnam, and supported sanitation workers striking for better wages and working conditions. Topics include King's notion of the ""beloved community"", the Social Gospel, liberalism, ""socially conscious democracy"", militancy, the politics of martyrdom, poverty and racial justice, and compensatory treatment. Primary sources form the core of our readings.","['Regular', 'Pass-Fail']",[['DSHS']],[],['AMST189C-0101'],,,,,"Cross-listed with: HIST108C, AASP298M.",,"HIST108C, AASP298M, or AMST189C."
67,AMST202,202308,Cultures of Everyday Life in America,AMST,American Studies,3,"Examine the structures and patterns of everyday life in the U.S., utilizing methods such as ethnography, oral history, survey research, and textual, visual, and material cultural analysis.","['Regular', 'Pass-Fail', 'Audit']",[['DSHS']],['SH'],['AMST202-0101'],,,,,,,
68,AMST203,202308,Popular Culture in America,AMST,American Studies,3,"An introduction to American popular culture, its historical development, and its role as a reflection of and influence on our culture and society.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP']]",['H'],"['AMST203-0201', 'AMST203-FC01', 'AMST203-FC02']",,,,,,,
69,AMST204,202308,Film and American Culture Studies,AMST,American Studies,3,"Exploration of the American film from a historical perspective, illustrating the motion picture's role as an institutional phenomenon, as a form of communication, and as a source of cross-cultural study.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP']]",['H'],['AMST204-0101'],,,,,,,
70,AMST205,202308,Material Aspects of American Life,AMST,American Studies,3,"Historical survey of American material culture. Ways of describing and interpreting accumulated material evidence (e.g., buildings, town plans) introduced by stressing relationship between artifact and culture.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP']]",['HA'],"['AMST205-FC01', 'AMST205-FC02']",,,,,,,
71,AMST262,202308,"Houses, Schools, and Prisons in American Life",AMST,American Studies,3,"This interdisciplinary course explores the role of property, discipline, and punishment in American life. By exploring the ideological underpinnings in property, discipline, and punishment and their manifestations in houses, schools, and prisons we will explore how these entities reflect American society and its values.","['Regular', 'Pass-Fail']","[['DSHS', 'DVUP', 'SCIS']]",[],"['AMST262-0101', 'AMST262-0102', 'AMST262-0103', 'AMST262-0104']",,,,,,,
72,AMST298Q,202308,U.S. Latinx Literature and Culture,AMST,American Studies,3,"Examines the poetry, prose, and theater of Latinx communities in the United States from their origins in the Spanish colonization of North America to their ongoing development in the 21st century. Considers how authors use literary form to gain insight into human experience, including mortality, religious belief, gender and sexuality, war and peace, family, language use, scientific inquiry, cultural tradition, ecology, and labor. Also studies how Latinx literary traditions have shaped and been shaped by broader currents in American literature, as well as what connections exist between Latinx literature and social and artistic developments in other parts of the world, particularly Latin America and the Caribbean. Authors may include Alvar Nunez Cabeza de Vaca, Eulalia Perez, Juan Nepomuceno Seguin, Maria Amparo Ruiz de Burton, Jose Marti, Arthur A. Schomburg, Jesus Colon, Julia de Burgos, Cesar Chavez, Ariel Dorfman, Gloria Anzaldua, Junot Diaz, and Cristina Garcia.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP']]","['H', 'D']",['AMST298Q-0101'],,,,,Cross-listed with: ENGL235.,,ENGL235 or AMST298Q.
73,AMST310,202308,Introduction to Comparative Ethnic and Racial Studies,AMST,American Studies,3,"Introduces students to the study of race and ethnicity in the United States.  The class is organized according to the following five units: (1) Introduction; (2) Key concepts; (3) Mechanisms of racial formation; (4) Prevailing myths about race; and (5) Contemporary issues related to race and ethnicity. Through readings, film clips, and presentations, we will explore how the concept of race has developed and endured over time and become familiar with key concepts, such as ""race"" and ""intersectionality"". We will attempt to better understand how race is associated with other forms of difference, such as class, gender and ethnicity. We will identify and confront the prevailing myths about race and ethnicity in the United States. Finally, we examine the ways in which contemporary issues reveal the dynamics of race and ethnicity.","['Regular', 'Pass-Fail']","[['DSHS', 'DVUP']]",[],['AMST310-0101'],,,AMST328L and AAST398F.,,Cross-listed with: AAST310.,,"AMST310, AAST398F, AAST310, or AMST328L."
74,AMST315,202308,Religion in American Culture,AMST,American Studies,3,"Introduces students to the world's major religious traditions and examines how American culture informs, and is informed by, the variety of religious beliefs and practices in the U.S.  This course is primarily concerned with religion as a system of meaning.  The focus of the course is not on the history of religion or on analysis of religious texts, but rather on the meaning of a religion to its believers.","['Regular', 'Pass-Fail', 'Audit']",[],[],['AMST315-0101'],,,AMST328R.,,Recommended: AMST101.,,AMST315 or AMST328R.
75,AMST320,202308,(Dis)ability in American Film,AMST,American Studies,3,"Explores the connection between film and disability through an analysis of independent and mainstream American films in various film genres. Specifically, we will consider how these film representations reflect and/or challenge the shifting social perspectives of disability over the 20th and 21st centuries.  Beginning with the presentation of disability as theatrical spectacle in the traveling sideshow and early cinema, we will work our way through film history to develop an understanding of our society's complicated relationship with disability.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU'], ['DSSP', 'DVUP']]",[],['AMST320-0101'],,,AMST328X.,,,,AMST320 or AMST328X.
76,AMST324,202308,Growing Up Asian American: The Asian Immigrant Family and the Second Generation,AMST,American Studies,3,"An interdisciplinary course examines the experiences of children of Asian immigrants in the U.S., focusing on intergenerational dynamics in the Asian immigrant family, their intersections with race, gender, class, sexuality, and religion, and how these shape second-generation Asian American life. Topics include identity and personhood, the model minority myth and education, work and leisure, language and communication, filiality and disownment, mental health and suicide.",['Regular'],[['DVCC']],[],['AMST324-0101'],,,AAST398E.,,"Cross-listed with: AAST394, IMMR394.",,"AAST394, AAST398E, AMST324, AMST328V, IMMR319G or IMMR394."
77,AMST328D,202308,"Perspectives on Identity and Culture; Detention, Deportation and Displacement",AMST,American Studies,3,Cross-listed with AMST328D.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['AMST328D-0101'],,,,,,,USLT328D or AMST328D.
78,AMST328F,202308,Perspectives on Identity and Culture; African American Public History,AMST,American Studies,3,"Cross-listed with AASP398V and HIST329J.   This course analyzes the field of public history through the lens of African American history, considering the myriad ways beyond the classroom that African American history is circulated and consumed by the general public. By examining museums, historic sites, monuments, films and documentaries, and the digital landscape, students will examine and critique how historical narratives focusing on the experiences of peoples of African descent in the United States have been constructed in public spaces.","['Regular', 'Pass-Fail', 'Audit']",[],[],['AMST328F-0101'],,,,,,,"HIST329J, AASP398V, or AMST328F."
